unit_id,pref_dir,gDSI,pref_ori,gOSI,cc_abs,target_id,x0,y0,sigma_x,sigma_y,rho,amp,offset,half1_mean,half1_sem,half2_mean,half2_sem,u_statistic,pval,sel_index
2793,2.8001716339744824,0.0491085,2.8001716339744824,0.199063,0.303721,455042,33.127848718965595,16.352178813805246,3.0025284447152423,3.700630182429512,8.524257603493088e-38,32.765832105922556,0.584554982735431,1.2485434480323434,0.1961294847005983,1.322189357887112,0.1987060587708559,44448.0,0.4692965385405472,-0.0286478274541753
2795,4.318591633974483,0.0453773,1.1769989803846896,0.656311,0.430561,455151,33.05053527272518,16.465525030339197,3.76169904015173,3.391185019551631,0.1906874834371003,34.44927653694275,0.5827417676079842,22.84287617982581,3.8744632317244374,8.411804578755708,1.2611593355261828,49654.0,0.5048979181148417,0.4617251320702675
2802,1.5418199267948969,0.136738,1.5418199267948969,0.185064,0.243489,455545,30.56479769615954,19.843877020882815,2.6570575883772563,2.379804075810028,1.2233730929710814e-37,12.713827652480388,0.6634447569207232,4.568235923253244,0.7822191384705744,3.9158745263726895,0.8533775817293222,63594.0,0.2653093323648029,0.0768921386342061
2830,0.0618163267948965,0.237294,0.0618163267948965,0.244942,0.207703,455495,29.89821472381392,18.225927132455627,3.701942470964174,4.792451098345381,0.1771075775673074,49.74341598797075,0.5669972639737406,8.277740248783957,1.2592195648734772,17.195559981716166,2.3187684478520603,36698.0,0.0194225061585881,-0.3500849772992733
2834,3.875411633974483,0.145109,0.7338189803846897,0.132792,0.359309,455671,31.100488314512887,20.55555221320634,4.327410227932884,2.356307248660643,6.917082200873709e-30,28.493621832010177,0.6107263077701093,0.9709364823796052,0.1590964376424208,0.6468240310100036,0.1118389463854727,47380.0,0.0226880284299381,0.2003463730799719
2856,1.1855203267948966,0.0547578,1.1855203267948966,0.0846593,0.247015,391878,31.0042191103692,16.435456005596723,4.059898824438186,4.098189126052965,0.1446783562514871,36.171913603283706,0.627264186295663,1.0814771455682148,0.1361913861709752,2.636965625427236,0.2564887947453388,24496.0,1.811890283157085e-07,-0.4183171762093858
2860,2.434801633974483,0.0534945,2.434801633974483,0.0348361,0.427641,423803,31.686314792025804,21.458684227296025,3.6275406349703943,2.802494897065502,0.1036501656624497,27.261529122577834,0.6035137475165419,1.4125575003039783,0.2607833936304751,4.3915534514440475,0.5910157341560283,35203.0,4.120086464613898e-05,-0.5132562033885455
2861,0.9834253267948966,0.087669,0.9834253267948966,0.113439,0.531379,423771,28.85452532697433,18.333995991826157,5.026514490806914,2.9205976309286092,0.0126977362213998,40.629225206009615,0.588342257614153,2.7186904202596818,0.4580348360775162,3.549816288912824,0.5713722494903034,27888.0,0.0013627904153524,-0.1325875375449439
2862,4.157851633974483,0.16842,1.0162589803846895,0.286468,0.388099,423789,30.369199006438695,19.32036736947694,3.5926009515745343,3.608598687836431,2.0315534124386626e-33,39.16325489062383,0.5706538705558378,10.17703935676373,1.5296429579171682,2.781364433551921,0.482406854947818,47822.0,0.2762168903104197,0.5707242221251742
2863,0.8711433267948966,0.101698,0.8711433267948966,0.256587,0.397391,423770,34.136628314380886,20.45998607630085,4.242133967811743,3.846891606576171,0.1969233771791073,43.73109742169349,0.5774008907154758,3.799925359560928,0.6042417837994263,4.149054949913468,0.6008111600892055,55259.0,0.0905660264471658,-0.043921305219037
